"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88"
"hsa-miR-20a-5p",0,0.538911922013868,0.252110207700423,0.130879636456737,0.280824476330643,0.640582178361019,0.809909641251526,0.241003808767077,0.197609029069393,1,0.6881728639781,0.173888912963012,0,0.818065670295963,0.468247786650184,0.561130488351506,0.817513796697265,0.150249391965074,0.496417942115736,0.255377877375532,0.461576036631504,0.197285964992085,0.210367918003614,0,0.429935010062322,0.0327644229166165,0.704369714249389,0.609078247670927,0.673494904807936,0.137785715951994,0.829054086838923,0.202462165661754,0.110511113780016,0.465660538576074,0.312115142862896,0.276258456035174,0.441117723850624,0.238483170817946,0.522627835048873,0.149563776735027,0.308837607996982,0.590270325233028,0.172710160635149,0.43697773373711,0.606417007691399,0.590270325233028,0.531973773544656,0.237996352584622,0.180375399228941,0.352348973316633,0.160971550334906,0.213675670234758,0.462449255592288,0.251053843006452,0.175106284202222,0.564931137227926,0.386832286937047,0.606417007691399,0.147616586624765,0.262240834924467,0.368505590775241,0.282297265517579,0.168630575421434,0.335625357709435,0.340203547469177,0.291443089947002,0.210502913832031,0.358684136677343,0.425466792168778,0.351527584095313,0.53068983071271,0.238483170817946,0.17861988179457,0.33939042864225,0.327631470304487,0.328879553273417,0.14667458262088,0.434235887826682,0.413519400169394,0.188438061212022,0.329506843612478,0.243682079997007,0.298944686136399,0.293333740793051,0.315134296682295,0.258753032705563,0.319486628959718,0.279497905792269
"hsa-miR-20b-5p",0,0.523125187507496,0.221130296560084,0.124807393492366,0.266827947948912,0.657908816381297,0.569358953548478,0.218338379714294,0.209402091612788,1,0.761825470500934,0.14658426402242,0,0.622989541276854,0.482546951024116,0.543195539296978,0.621360571824952,0.154064769176882,0.467247582301976,0.236543301079513,0.49532745475108,0.188336992061811,0.219041585856547,0,0.458545361666767,0.0480005833844653,0.737083239186768,0.571564946385974,0.662334155479213,0.141846720389646,0.621360571824952,0.200623680586166,0.127936350846529,0.508323499230803,0.296966858988597,0.305736175461996,0.458135973792487,0.208641408809883,0.494677489858062,0.153478222485624,0.310752239417626,0.660713294977928,0.216433486624675,0.423566876359348,0.707708187105823,0.666680163141216,0.540792905850001,0.257405153661254,0.203786075882496,0.348893571086876,0.188188369983717,0.247199291130407,0.464555072617113,0.257841296299525,0.175568320874895,0.598942066985653,0.368933933484666,0.705154768368116,0.159556537770175,0.266740254540594,0.370044148933002,0.287580565981153,0.179120490877266,0.341274208344162,0.345801254562637,0.296447432713196,0.217194425328541,0.358840043827362,0.426543212649873,0.357487665387393,0.552202755698728,0.239305124482649,0.185343922215737,0.341528349873197,0.33183326262538,0.333169092691929,0.162794626688704,0.438130929696776,0.413525305085708,0.193699852883632,0.333306702925072,0.250752700357023,0.297945910930573,0.300253428865463,0.322161976640203,0.260692603426735,0.32548229755864,0.282335884842768
"hsa-miR-155-5p",0.164078346081169,0.538013490154741,0.332558508718582,0.221816474491905,0.371900907808792,0.590954204214871,0.733165814791949,0.329585169519305,0.299658143904093,0.759649517571659,0.765894829363329,0.267250096169024,0,0.625109008000819,0.599609815357316,0.533649321883684,0.682413218118792,0.243812220722423,0.52017497406463,0.345806234025968,0.589908630151956,0.302273446408803,0.320032374726331,0.182656597725756,0.555096712840522,0.163836311954976,1,0.561293739855426,0.964597464589381,0.23735672947268,0.690645054912661,0.322599200793012,0.195684484434184,0.613368822385743,0.468287447195317,0.353473838962941,0.554984813063093,0.323556427277748,0.535111301527621,0.220270764830417,0.376554637054498,0.62630266207256,0.269543776695296,0.483157337112484,0.666143237907114,0.662868552996435,0.607453849134898,0.318843532779989,0.263956991255194,0.428224090213928,0.244655627067199,0.296564147410812,0.5437190922921,0.342087858184534,0.246236863102616,0.652562864231488,0.467233430429643,0.650838653147614,0.232723298788388,0.354244877028167,0.441554661979319,0.370254461815502,0.25162694334407,0.416872628253275,0.421518650394675,0.379548263960115,0.299711927966007,0.431698707045864,0.488758427467991,0.429527997657154,0.598795102115145,0.328480655292342,0.261323334156115,0.421913626308142,0.407584766862307,0.407747596741833,0.243805094906182,0.499924207078125,0.475406521462118,0.272262334410676,0.410707999464365,0.33574971623999,0.377916810559272,0.381846124597574,0.407956795099946,0.349647198846629,0.405918820827649,0.365732074567614
"hsa-miR-519d-3p",0,0.488339067445172,0.23684959560211,0.101037850475397,0.25916351416839,0.682781545235735,0.579509025438369,0.224992312211376,0.195502100388484,1,0.791461057197944,0.178907245734001,0,0.636082350513193,0.484778924559493,0.514134705043973,0.629161378842231,0.12919680433314,0.439263242983798,0.239083467657796,0.488731683475503,0.152322487383443,0.196105697552428,0,0.446822938631816,0.00894223950095606,0.801415376164966,0.690046348398486,0.76117839763977,0.107972603989658,0.631971996075539,0.172861511952113,0.0802493580672963,0.480192190417546,0.277006866502616,0.286954540342028,0.435584776098854,0.223631993480942,0.456579054705974,0.142073218384287,0.306379937600383,0.58417217646059,0.178907245734001,0.409468141474626,0.602737560457745,0.583482443997019,0.513100793727575,0.228786021633095,0.173340013378017,0.334763899119442,0.158097057169968,0.20181927169608,0.443291512667871,0.238427716157508,0.163103608590166,0.560985458036981,0.350015813072297,0.598302597612849,0.146750674641493,0.250709654031293,0.351631668416302,0.271920954691121,0.162080331417613,0.326664341610045,0.329023000837397,0.279922732182926,0.198492380932412,0.343481888572485,0.409011773802457,0.343310177632692,0.530836648828456,0.228086974229739,0.167866210703161,0.325076258000348,0.317136122933537,0.315867450810433,0.143053761855444,0.425218275693181,0.400105567266231,0.176615201112753,0.317451768384639,0.233469783806148,0.289083515067424,0.281686905622047,0.300692939687658,0.24707515550807,0.307346769903771,0.26956458182159
"hsa-miR-1-3p",0,0.529358244809113,0.348465199108139,0.248135642821486,0.393424881964904,0.747838946266762,0.709702532494078,0.346511768275383,0.315928691597653,1,0.913223094543566,0.241697563666628,0.14654114431626,0.692255925583136,0.624902114930313,0.727620734211708,0.7035545117336,0.283828717265313,0.519551796271355,0.361284224462524,0.623387479962045,0.308588874936784,0.331505151956399,0.147954210127364,0.581095011185037,0.202175588839298,0.911770137035245,0.743513397269152,0.828643100867235,0.271140426709181,0.715379578804695,0.333224582105245,0.276752029940513,0.612757033996289,0.456464916472674,0.39116328221203,0.557421439797488,0.332145931263248,0.512502024729388,0.252141596452376,0.390796070963844,0.564140427560696,0.288221329046336,0.514233690528782,0.636243990403206,0.636243990403206,0.636243990403206,0.355660826605548,0.286960584076341,0.449835557471914,0.262828188445429,0.333204041276735,0.558554759133911,0.369758603670652,0.265517603280495,0.636243990403206,0.542150806353867,0.580281250084292,0.263895285124033,0.373736724234883,0.466957642391982,0.388705882214195,0.271556173300257,0.43448370635669,0.43447979735469,0.400629199383392,0.321226950917725,0.461457488222363,0.498163501637111,0.449020562713073,0.604838657431559,0.350776325084873,0.287624786708976,0.443475415027787,0.425377885408276,0.423617859884794,0.259273851622324,0.508588182033113,0.494007520605188,0.296575798880034,0.429985289811747,0.359694594963927,0.398121297103567,0.403649894234484,0.428424573988255,0.367341868471475,0.42831318065998,0.383570354144471
"NABA_MATRISOME",0,0.344614860046765,0.11470400621708,0,0.155009280713024,0.48831953931767,0.675879771724296,0.0954194268107197,0.0745876340751375,1,0.752382900779417,0.0495316471122306,0,0.7279539143244,0.616129858936347,0.530968621550801,0.712220141339731,0.0133660897392053,0.3345516537706,0.113475363098319,0.626831649569331,0,0.0537855118879821,0,0.58883007933647,0,0.746309010617324,0.525793259381317,0.56527487666273,0,0.717922549474554,0.0512794246717866,0.0227081036609522,0.44136602666722,0.169283706696126,0.160461599122613,0.358547706280118,0.0950448302540397,0.344478121686338,0.0571186358399488,0.156614758654411,0.461288332256376,0.0525703304880249,0.324807410163822,0.464684218663394,0.462887749606821,0.443740738569383,0.100072301605568,0.0636697928577609,0.243489825245979,0.0678148096883578,0.0589533735171907,0.40056066341819,0.112690698011921,0.0532063983334162,0.45992037002874,0.316820907373589,0.464684218663394,0.0513073240682468,0.128813416743489,0.260155811702569,0.152859608548977,0.0518645319242526,0.202654903279542,0.214321270540096,0.164593476115262,0.0696750126526394,0.247470466776102,0.317773274263859,0.218573652148473,0.466718022456223,0.107178359628987,0.062026774724518,0.22106146631769,0.201339622016718,0.212089068904289,0.0337860752561011,0.314987806762466,0.300247734037731,0.0611273853722916,0.20643115119232,0.113475363098319,0.170732668787742,0.169386321564492,0.190376735437862,0.124908422331774,0.193497228916396,0.14994008312397
"hsa-miR-8485",0,0.564917401778592,0.307828119662035,0.136808353904811,0.358308805414802,0.670331926855617,0.777086799894728,0.299214063033854,0.296884135306635,0.772311228519851,0.75531404189309,0.20190365760322,0,0.708844793200731,0.587538649129601,0.632770017318306,0.758232978777362,0.222369250283592,0.560038004012142,0.323079721881839,0.591752362652894,0.275370283025517,0.299542487824845,0.0812279749041706,0.578150536487058,0.124621898796695,0.767966785452377,0.644909065984034,0.75531404189309,0.217969615048914,0.749984337571038,0.244786974882629,0.155571547552011,0.638166783790417,0.387263605317762,0.352998909528464,0.545605200397693,0.288870015667064,0.555655146007574,0.163590434566037,0.407820256378754,0.997592944159775,0.193181298373621,0.512519384339115,1,0.939625163719041,0.602372329129825,0.301809908563868,0.220853489945899,0.441542092149563,0.188679478734695,0.2714240529597,0.551196712632441,0.340314732499451,0.193581463237855,0.659278676138669,0.466457154455792,1,0.169630729494763,0.351297511785384,0.465517466254711,0.36833692185669,0.199376965998164,0.424246738933412,0.437253909533621,0.37608520299565,0.273473271527491,0.450557482101554,0.524029170384742,0.440089920024442,0.638315973534168,0.315860415353512,0.207777978490603,0.432805609676185,0.420895279036634,0.429120402521901,0.200329011187659,0.531599528927599,0.509696460105573,0.223782995577307,0.42243766481999,0.326281816242211,0.390176653310671,0.381924452025482,0.402993019220455,0.346486442720332,0.40540566108212,0.370871651610038
"hsa-miR-98-5p",0,0.402031746700664,0.197168323132918,0.0433768968297694,0.23640287659856,0.462911510512438,0.791624446651785,0.200474907719793,0.161190253285864,1,0.593030971692906,0.136284834362778,0,0.79823341153381,0.741832614591421,0.403268713182018,0.804331438213139,0.0687498333608513,0.391904260078436,0.196468151055947,0.758360925906607,0.078468409862695,0.173694990912875,0,0.731038415950657,0,0.606783401572854,0.55208957546486,0.567031123466028,0.0404387335738574,0.8126310685301,0.145412756280205,0.0466926122104102,0.44395647604825,0.221348117794525,0.201903359925905,0.385477997907126,0.187412040563169,0.400341924059958,0.0881854698172656,0.233583691002918,0.544245133760097,0.150781007225543,0.3837920973973,0.501517980591521,0.489354037122813,0.454930848654397,0.198005123679031,0.126014939396204,0.31512346286618,0.115730151285512,0.180283028538754,0.41488449026298,0.197664258140619,0.106180149212642,0.483511748837714,0.388361880532595,0.544410827200818,0.106180149212642,0.225014569365087,0.325866028286185,0.232342596069581,0.111366073917315,0.271230682086098,0.287248420275916,0.241428817518407,0.152860335419116,0.313188128051216,0.365811816595872,0.282029573486499,0.505603667525148,0.1891335667661,0.116647001007129,0.290322131821133,0.275542473858722,0.292603466943985,0.101307757365667,0.352566102206257,0.351844014992238,0.126448525178337,0.279594780347159,0.199156886177546,0.252048118340033,0.250623027466752,0.261888593938814,0.220023734193089,0.263604342731052,0.240438365952696
"hsa-miR-15b-5p",0,0.416897180780859,0.261466603450287,0.123136940002452,0.232337860155963,0.532251697389157,0.566081953442952,0.286916755151264,0.264478552128989,0.599625147835846,0.607194884715259,0.16300730996985,0,0.48009234257101,0.477838368325454,0.489100280385744,0.556811222118591,0.12759920775643,0.418027464117644,0.275159820651377,0.468204980782656,0.150720453034484,0.268069870403813,0,0.449932083160207,0.0360923815558542,0.607194884715259,0.502331055428844,0.615726600388053,0.126159920759949,0.559866983385713,0.206477836499675,0.126318674510644,0.536651884967976,0.232780631454793,0.225890367002509,0.431441536888802,0.250751717331969,0.421891805921098,0.143726060870273,0.299612201591974,0.904798636388633,0.175932399900777,0.416448215391602,0.839883948109912,0.78938646684579,0.658243686817736,0.22768207831002,0.190645397521865,0.353961194516003,0.174766438675375,0.241590645780245,0.469195077946959,0.229727564064166,0.167015334241083,0.728400540523596,0.37802932092935,1,0.140149854247196,0.297440948380741,0.393564741594139,0.276799992797048,0.166977155149903,0.324488558472485,0.356742224410785,0.289598227430386,0.213919825150617,0.370768286710231,0.436957426425995,0.336660682228454,0.518155257486115,0.260266628717238,0.17587459085694,0.350429870134331,0.338314097093913,0.368419022320221,0.151889831716966,0.413682252497513,0.41588229337993,0.182743921872446,0.341892316414971,0.264902190539006,0.308889094104581,0.314389339293157,0.324196238658922,0.287253609675366,0.318667771581795,0.303335870169123
"hsa-miR-30a-5p",0,0.424484734475143,0.17909368042989,0.0357153763557737,0.199925044294135,0.619259379378992,0.461472383063844,0.176799782119027,0.127590260252523,1,0.753386982802173,0.119260487680656,0,0.463872576179885,0.389547428957655,0.414125943408309,0.483588293209051,0.0414712007674814,0.361435599536465,0.183798706806333,0.397264201853331,0,0.120193237639238,0,0.354633385788091,0,0.791661617913071,0.659580636744897,0.772166136463874,0,0.486900280671446,0.132380332206194,0.0311136977174461,0.447306861710634,0.203779018014578,0.201618915247395,0.383854227326409,0.164788637004166,0.414128134052002,0.0688719619137151,0.241016297565649,0.481668408140544,0.136998457320021,0.351022360339672,0.537834318513388,0.537834318513388,0.537834318513388,0.17261255440923,0.113171515713252,0.280854009455812,0.101132096797901,0.161284168006363,0.408239115859439,0.182990456404704,0.0905446598706447,0.537834318513388,0.314831731864417,0.501005847494795,0.0933617799044537,0.202389803814752,0.309073088675632,0.207802634554248,0.0968967938888844,0.255541291556268,0.272446984829523,0.218615262241588,0.13745533681799,0.290525237417542,0.365049211148579,0.269317283258358,0.461415625466212,0.171179106720536,0.101661522363351,0.270786101447873,0.257308458242971,0.273969002501804,0.0891835109385558,0.351062119810047,0.340203799762383,0.111722159456241,0.26083676498683,0.178185276537534,0.228457881367339,0.229908967254542,0.245124004480229,0.194424747377823,0.246861495680907,0.216206453698818
"hsa-miR-19b-3p",0,0.390978599211412,0.164757549507044,0,0.192342423762072,0.52541748220012,0.792245358018876,0.163986102208623,0.150418140386351,1,0.583539242065838,0.118753408245045,0,0.787455753333857,0.713204303067651,0.591251707989383,0.792245358018876,0.02038319960605,0.388240452675625,0.175062507691238,0.749068900769883,0,0.169079841622562,0,0.730989001586917,0,0.601004598377253,0.524445696018917,0.574381038102443,0,0.814103895505685,0.135149378397253,0,0.687403569709912,0.226627525176858,0.242803182861776,0.352400382820304,0.153026047860177,0.392405924730884,0.0949022653827166,0.267591757938854,0.506752506072403,0.138303905741396,0.393001104625757,0.502969976678322,0.494659481790798,0.485380762229335,0.170120723919408,0.12260099763662,0.316092675123982,0.118753408245045,0.155529739341091,0.419889177417476,0.185784981560438,0.100645669611863,0.491663440531888,0.378891594239691,0.506752506072403,0.100645669611863,0.207995826703195,0.312976637384495,0.229570686858034,0.106010779405427,0.2679587797697,0.27570408848106,0.23308756234837,0.139396199643323,0.30710190246754,0.35954745944308,0.278949020945627,0.480159563840674,0.173138069232665,0.106364795463247,0.276746158223528,0.27052163707015,0.278733301413723,0.100645669611863,0.355927751386067,0.356006831873445,0.115297247893599,0.270409325970282,0.185652329432325,0.250786991998303,0.235449046869459,0.242610055658374,0.207360546762025,0.250767844847396,0.233715446934573
"hsa-miR-106a-5p",0,0.576639586279945,0.224947670120116,0.100028135631928,0.252201248966462,0.656788000383118,0.628470701093752,0.206324571075453,0.178548440252027,1,0.778867955109755,0.159103159172622,0,0.623366754120189,0.41324738128513,0.599083010044975,0.646951995613158,0.12688457697083,0.527986273822929,0.229500237788247,0.423422369083789,0.158512784036287,0.184324238512689,0,0.396261650613912,0.0234445166090248,0.777387808198,0.658849317493992,0.71782995616162,0.117067118038024,0.649045681469127,0.172062103938207,0.0934737590171654,0.44928670385931,0.27099344390879,0.254735688060938,0.408219716834033,0.20724420244359,0.534101275651627,0.132198660257004,0.262690527431124,0.501541489111693,0.17612981922784,0.396012605807636,0.527986273822929,0.508422634311514,0.487834377242992,0.229591167097306,0.161681994855989,0.315590932492071,0.146380296287364,0.19649742626955,0.418494611276507,0.227213983126187,0.153537472950999,0.501541489111693,0.346383886130867,0.508422634311514,0.140900978770703,0.23410428333997,0.330780519284479,0.249492077525013,0.1531226176105,0.303506562023379,0.304796015810055,0.260233186151065,0.187293446919063,0.322763502503598,0.384562751737297,0.319583376794723,0.486550470684335,0.215520460234742,0.161786608509663,0.305067867665108,0.294100649785562,0.292734181958906,0.132198660257004,0.393749162230084,0.372506060832599,0.1687276462397,0.295676054233606,0.220611057575559,0.267649080222359,0.263286909814274,0.281913500037022,0.229776597537852,0.287185076854029,0.248976434032314
"hsa-miR-6849-3p",0.168373887797741,0.497580897149868,0.327239456465438,0.225948461166029,0.342953837967599,1,0.638685337057575,0.31192589718544,0.277983474262281,0.789055993803024,1,0.288433094048281,0.1457563934458,0.601269281342572,0.573741918997686,0.582863192751595,0.624553825949932,0.21929391473754,0.496284640717577,0.338397760018045,0.555034049287364,0.233266450054129,0.27790686701206,0,0.544097235873785,0.121223688475111,0.789055993803024,0.748779313511756,0.806079706889436,0.219461177016171,0.623608374636942,0.312510407244089,0.202899057753768,0.581971095830829,0.379440045517341,0.404593689651289,0.501401478391549,0.314234598825365,0.495302005112963,0.255693360954183,0.416234978583526,0.662762323231848,0.30513235447158,0.494156497837171,0.739292373244135,0.730736750304914,0.675106017300277,0.339678186448575,0.283276862662875,0.419809593500308,0.272317809097673,0.314234598825365,0.543360179339135,0.353443079652324,0.275165307000958,0.711285460117929,0.430464740777475,0.679246461597759,0.282204383363275,0.349165138609552,0.44652531241132,0.36949957217304,0.28112770238581,0.41811041362219,0.42184916241249,0.375078947372873,0.309688756198659,0.436627064041198,0.49983106053392,0.432152888892012,0.619943602236484,0.325531987742558,0.291038690772099,0.41554071433053,0.41188047754545,0.413079464341111,0.260643844121472,0.504510188901928,0.492138272889125,0.296299514021875,0.410928722010966,0.333252878051717,0.380461868846256,0.378804803943257,0.397233160698427,0.341700009396799,0.400937012672651,0.363228183122173
"hsa-miR-4459",0,0.496131418814011,0.239387009930316,0.130424476109796,0.277146617101136,0.58710634087094,0.771794506870257,0.237325273708139,0.226771071089648,1,0.593509439631988,0.176033501134,0,0.872511405534901,0.420618640707713,0.538102754239607,0.860164775044707,0.136168264686151,0.49116809503476,0.250357382437225,0.81036688523887,0.146583162564625,0.232713776370761,0,0.380876960072131,0.0361599735845597,0.593509439631988,0.527729182892032,0.593509439631988,0.130424476109796,0.879422663897157,0.225788464580615,0.120865144145147,0.757449312536709,0.30188494272707,0.351692772827682,0.385087203656892,0.224080739624791,0.496125056007735,0.140688105552817,0.382079630286159,0.593509439631988,0.215547461671919,0.444446003890387,0.593509439631988,0.588130290188084,0.53592794010155,0.259404366467335,0.197073708079467,0.356354011589658,0.178137065596968,0.241382172193693,0.432751357463061,0.272307158865479,0.168892513348575,0.578582846093246,0.351867740219913,0.593509439631988,0.169064001174945,0.283572137810984,0.368514504195615,0.305119097134422,0.180185474746156,0.35303064880406,0.353507980293123,0.309027022337322,0.227960886719066,0.359510677286832,0.424339478663851,0.366706055000504,0.516408920132934,0.252522087627341,0.193060313825339,0.341511365786288,0.345227932086596,0.343184871213822,0.158471583750991,0.420070364009156,0.413457195040772,0.200915477138476,0.341558739157479,0.267315491945549,0.318380991011636,0.310824481120523,0.321874218156475,0.2775646170259,0.329656097032123,0.302567320712396
"hsa-miR-190a-3p",0.319809400743821,0.726432149055534,0.494044776616751,0.368610309483792,0.459630586020621,0.732190663986826,0.872529570871504,0.498002846542154,0.495808598561159,1,0.726432149055534,0.444748502179385,0,0.934036538794981,0.819554597681305,0.71838924360823,0.926584128835377,0.370915011217412,0.698681751966478,0.506942836250078,0.879617963098734,0.33767379799661,0.494311515442695,0.319809400743821,0.859569642959361,0.298719310964752,0.694632692528883,0.697048348012627,0.696367228829521,0.319809400743821,0.921436834013129,0.437497967916818,0.345008785720695,0.83951134392199,0.538708156258869,0.500113563926779,0.8275520446138,0.479170182455486,0.726432149055534,0.388655301169455,0.51559736243851,0.683848429748055,0.427694913722503,0.62506863464888,0.726432149055534,0.717547182008001,0.692806034343205,0.473767242545083,0.428839895708996,0.57113973419883,0.415065209166603,0.461394471364548,0.652820035414596,0.4807506680391,0.410589514559429,0.719219467207182,0.603363870266127,0.699227034360212,0.396414227292563,0.509774018599318,0.583880734785419,0.49919819223772,0.414259446704831,0.546584302058681,0.561547443731742,0.511969563776769,0.450253301820213,0.567415711666031,0.629252322710521,0.557630830229552,0.690025530847499,0.48750699844225,0.41665200449922,0.558220334596745,0.546537325769595,0.559696640804057,0.406602224777973,0.613445955823892,0.60414817153304,0.424962704540527,0.549551814991563,0.490980692332406,0.518099544296664,0.527962104969656,0.541378034217236,0.50041543285601,0.538362614718786,0.515326497196174
"hsa-miR-6778-3p",0,0.604241866861511,0.26641954745071,0.337615663474849,0.405821624035383,0.715436940987044,0.722935771524017,0.299088975144282,0.294082944573317,0.75190088378953,0.75190088378953,0.187128297453465,0,0.721491828440611,0.580213270651279,0.604763790059268,0.734383445979611,0.342665017359544,0.572598388576778,0.285171544745062,0.612592605322429,0.387168953915978,0.377470639960035,0.171534192375613,0.569513610959967,0.218065280648797,0.75190088378953,0.670186657570427,0.75190088378953,0.373148228223432,0.736395575823601,0.374895039652037,0.364430847993303,0.691415486563756,0.418033579301011,0.398240853539356,0.601595675557679,0.26917097359545,0.601595675557679,0.245568868794073,0.430378404958088,1,0.279721325599228,0.576012336742167,1,0.929368228029766,0.700349615929412,0.360932417996924,0.299226206316269,0.506238725694967,0.258258422771455,0.352390698563739,0.618416867692882,0.374895039652037,0.271798917254697,0.852276611615789,0.598351457553387,1,0.25694725850814,0.401163737232465,0.52210223387455,0.420276396831398,0.274440399982279,0.460715335143516,0.4760125410705,0.428122849321104,0.337278411183238,0.509472433795933,0.556910104225917,0.474018958328534,0.648897161664121,0.34459689535583,0.302374318274672,0.484760349505111,0.463571246795578,0.479340573275809,0.260603134431225,0.545081166476962,0.5429263167882,0.311976027026247,0.469592651887681,0.367509316430301,0.434906145999353,0.437314949105371,0.45550791041528,0.399245840462255,0.455512531914901,0.42249232175396
"hsa-miR-5011-5p",0.322862816071926,0.715990289521381,0.492708892335912,0.364148137329401,0.442225014610211,0.715990289521381,0.884709867854493,0.508472318746705,0.508584772312342,1,0.724551454496198,0.436848829869116,0,0.909195914210562,0.830940510743808,0.711702804756919,0.922208649415273,0.374962676394732,0.691279506341673,0.505378971125239,0.87179083442081,0.359023163930121,0.51264354496204,0.322862816071926,0.851117561056489,0.304326180049108,0.691279506341673,0.692019462189173,0.681283777290516,0.322862816071926,0.91839147973822,0.430494705570068,0.334834816690707,0.822963414720142,0.517274053643145,0.49725091868905,0.809408713034187,0.475223985961246,0.708184165810967,0.38532070018526,0.499104242521924,0.683122976895031,0.434486882923988,0.618248818615798,0.707575437102908,0.697520256154656,0.675501014676135,0.474105775375139,0.435537947283754,0.567255493868868,0.421380960336495,0.46431537423336,0.648154926688855,0.475223985961246,0.411168038026274,0.697520256154656,0.598124336396125,0.691279506341673,0.392285831543078,0.510297728170381,0.580005249896418,0.486632730588529,0.415502469791727,0.537150766145596,0.557856811520588,0.502534485544462,0.45079689732557,0.562102431079639,0.623349628263381,0.548152105023323,0.692273430691237,0.487344787987638,0.415502469791727,0.553375068648385,0.541221483161375,0.559107326850109,0.411875642545424,0.608925548053989,0.59839993184581,0.424334851819027,0.544861701579117,0.489671573640774,0.509670248571215,0.525527893344327,0.536314835334297,0.498776134283044,0.532063848637945,0.512518034317844
"NABA_MATRISOME_ASSOCIATED",0,0.368302185800228,0.14202899717297,0.0880603265217657,0.191645795383634,0.556873857822861,0.668927027396013,0.117182289092647,0.103747915274102,1,0.773132688509858,0.0432735808780782,0,0.713896390282685,0.600561765568998,0.424195067249572,0.697085179521379,0.108119464839573,0.356979962005281,0.141181544389263,0.610877468055626,0.12960893931131,0.129498063222988,0,0.386907320195513,0.0606120167248529,0.769941218695282,0.585067708542121,0.683438820917289,0.110629656052339,0.706608451136303,0.118924565777898,0.115693688461242,0.464053994372426,0.183719476382567,0.208643353811462,0.387539958423136,0.121370494336989,0.36251067781802,0.0980223445409066,0.191371997267756,0.459196275652958,0.0906854239043392,0.368005019373612,0.507135516750466,0.507135516750466,0.49993351163744,0.155882511570867,0.117685060549582,0.282123387737403,0.108187660684461,0.124832637888166,0.44718781702365,0.158703967369249,0.106194503985828,0.507135516750466,0.361345903882439,0.469575936690515,0.0969507454779067,0.176365278565338,0.310368873559304,0.194619261662346,0.100413141115612,0.242749097056941,0.256534765451237,0.208287040158675,0.126069834781499,0.295888342708465,0.36599644254746,0.259489105575019,0.483225521378572,0.152890052394893,0.116377363609285,0.263816682212348,0.244366180655132,0.260339274509199,0.0768361909502488,0.350974465375104,0.347115895254716,0.117904054839647,0.250138317318004,0.161389980746591,0.213791435407982,0.21606186693636,0.23497269200178,0.171337022331368,0.237218722843279,0.195912214861198
"hsa-miR-526b-3p",0,0.572743769243649,0.250361349515969,0.104439060085789,0.272726219904906,0.676430588599192,0.651428351200636,0.236426341994982,0.202554126270843,1,0.796210360275408,0.188839107264042,0,0.658572328343566,0.431149566176082,0.625987814390888,0.662113009236442,0.136539634707142,0.472663471482548,0.252823690612536,0.44613735186185,0.160691568770153,0.202554126270843,0,0.415105622135546,0.021394548498559,0.800582891731597,0.676654546948876,0.752917771031759,0.119888462005196,0.669137414795558,0.175460120920778,0.0939604948367953,0.470356608096537,0.275308859170952,0.259219391071339,0.429929103484717,0.236426341994982,0.526439920471715,0.148231835954279,0.284578116350726,0.541119265355927,0.18724112465361,0.427122082946622,0.55953584576526,0.544770254702214,0.517622189068596,0.237144554131754,0.177169263415564,0.341691646660918,0.162182266235748,0.206034951620554,0.442365316622622,0.239409563010373,0.169624563499158,0.537826883531725,0.373903433169245,0.546172670450333,0.15616762157279,0.253786892347273,0.352659854913081,0.269967128955095,0.170274068050029,0.32380747486407,0.325766495821588,0.279622492420552,0.204665196813989,0.346082594959835,0.406358350477463,0.339847283439643,0.514859188418955,0.234469265564305,0.175834649856687,0.326458626764114,0.315811341298023,0.315056261850782,0.149638981208768,0.419747914815536,0.398704524945418,0.184005800612776,0.317101945819069,0.236426341994982,0.29161745772874,0.281879854030934,0.299461734273679,0.251286462447683,0.305833734769056,0.271082658721978
